"orderid","ordercode","dateid","shipmodeid","customerid","productid","cityid","sales"
7602,CA-2015-163034,235,1,771,942,329,646.2
7603,CA-2016-124058,205,1,681,1695,205,72.744
7604,CA-2016-124058,205,1,681,1473,205,572.16
7605,CA-2017-129196,228,1,371,833,329,68.112
7606,US-2017-122182,488,1,120,914,248,39.992
7607,CA-2015-102673,252,1,261,230,501,7.52
7608,CA-2015-102673,252,1,261,1244,501,10.272
7609,CA-2015-102673,252,1,261,475,501,47.808
7610,CA-2015-102673,252,1,261,147,501,978.84
7611,CA-2017-140417,380,1,399,1059,535,5.022
7612,US-2018-151316,509,1,87,763,31,182.994
7613,US-2018-151316,509,1,87,757,31,10.272
7614,US-2015-156559,249,1,529,958,627,638.82
7615,CA-2017-161473,726,1,425,1365,508,20.7
7616,CA-2017-161473,726,1,425,469,508,10.95
7617,CA-2017-161473,726,1,425,404,508,14.352
7618,CA-2016-102491,196,1,554,273,497,3080
7619,CA-2016-102491,196,1,554,596,497,79.96
7620,CA-2016-102491,196,1,554,1818,497,587.97
7621,CA-2015-116904,725,1,163,1488,404,32.4
7622,CA-2015-116904,725,1,163,1485,404,404.9
7623,CA-2015-116904,725,1,163,67,404,9449.95
7624,CA-2015-116904,725,1,163,246,404,12.94
7625,US-2018-102288,392,1,301,1216,378,2.264
7626,US-2018-102288,392,1,301,1008,378,0.444
7627,US-2018-102288,392,1,301,192,378,146.176
7628,US-2018-155999,195,1,613,237,55,159.96
7629,US-2018-155999,195,1,613,210,55,13.76
7630,US-2017-148334,220,1,468,235,185,4.312
7631,CA-2016-153717,497,1,179,563,511,73.98
7632,CA-2016-153717,497,1,179,439,511,160.98
7633,CA-2016-153717,497,1,179,800,511,17.34
7634,CA-2016-153717,497,1,179,802,511,3.28
7635,CA-2016-116687,312,1,219,15,378,8.856
7636,CA-2016-116687,312,1,219,1223,378,158.376
7637,CA-2016-153416,521,1,3,1034,304,3.168
7638,CA-2016-153416,521,1,3,143,304,19.44
7639,CA-2016-153416,521,1,3,1039,304,454.86
7640,CA-2016-153416,521,1,3,750,304,91.392
7641,CA-2018-117394,551,1,474,278,443,19.04
7642,CA-2015-127523,714,1,231,1432,320,35.91
7643,CA-2015-127299,315,1,183,159,501,67.344
7644,CA-2016-121272,241,1,644,766,414,73.28
7645,CA-2015-115336,298,1,469,1697,466,14.48
7646,CA-2016-111703,400,1,306,1398,571,11.952
7647,CA-2016-111703,400,1,306,1787,571,15.552
7648,CA-2015-128839,90,1,323,522,385,45
7649,CA-2015-128839,90,1,323,626,385,209.97
7650,CA-2018-105914,146,1,458,1677,304,112.12
7651,CA-2018-105914,146,1,458,608,304,1575.14
7652,CA-2018-110926,266,1,468,365,615,25.06
7653,CA-2017-136287,709,1,769,1840,287,18.9
7654,US-2015-107699,689,1,739,1346,180,57.42
7655,CA-2018-112725,39,1,89,1395,246,12.74
7656,CA-2018-112725,39,1,89,771,246,8.82
7657,CA-2018-112725,39,1,89,1347,246,120.784
7658,CA-2018-106068,231,1,408,206,102,13.72
7659,CA-2018-106068,231,1,408,269,102,55.2
7660,CA-2018-100160,608,1,746,854,412,29.24
7661,CA-2018-100160,608,1,746,867,412,4.896
7662,CA-2017-139689,471,1,298,1443,449,38.088
7663,CA-2017-139689,471,1,298,41,449,2.808
7664,CA-2015-126907,252,1,199,1114,329,15.696
7665,US-2017-164588,442,1,221,1234,127,12.84
7666,CA-2018-115546,124,1,299,1612,508,539.97
7667,CA-2018-115546,124,1,299,268,508,22.58
7668,CA-2016-163587,702,1,464,894,604,16.52
7669,CA-2016-163587,702,1,464,1322,604,671.94
7670,CA-2016-160213,216,1,203,1652,81,19.44
7671,CA-2018-100601,340,1,613,289,94,48.86
7672,CA-2015-128846,483,1,508,123,612,629.95
7673,CA-2015-128846,483,1,508,1801,612,122.97
7674,US-2018-119039,590,1,40,1162,607,14.976
7675,CA-2018-128426,377,1,256,168,5,4.24
7676,US-2018-136868,92,1,308,579,508,319.96
7677,US-2018-136868,92,1,308,408,508,344.91
7678,CA-2018-112536,641,1,403,393,215,8.928
7679,CA-2018-166709,55,1,441,923,269,10499.97
7680,CA-2016-150875,458,1,602,700,36,696.42
7681,CA-2016-150875,458,1,602,245,36,304.776
7682,CA-2016-154200,87,1,229,462,55,51.98
7683,CA-2017-124233,457,1,449,1570,496,24.7
7684,US-2017-161683,183,1,674,104,412,394.816
7685,US-2017-161683,183,1,674,927,412,18.192
7686,CA-2018-109715,113,1,762,937,466,15.984
7687,CA-2015-103590,586,1,48,568,348,62.28
7688,CA-2016-111234,739,1,469,343,19,9.24
7689,US-2015-102631,280,1,2,217,466,94.428
7690,CA-2018-120327,64,1,500,1743,17,45.92
7691,CA-2016-154970,585,1,766,566,414,61.584
7692,CA-2018-100223,5,1,422,16,544,332.028
7693,CA-2018-100223,5,1,422,1035,544,11.394
7694,CA-2018-100223,5,1,422,1145,544,15.552
7695,CA-2018-100223,5,1,422,201,544,31.104
7696,CA-2018-100223,5,1,422,146,544,6.316
7697,CA-2017-162404,728,1,627,1581,79,11.416
7698,CA-2018-158673,324,1,195,970,131,209.7
7699,CA-2015-133704,368,1,521,1432,19,43.92
7700,CA-2015-133704,368,1,521,55,19,20.232
7701,CA-2015-138436,702,1,119,628,304,66.3
7702,CA-2018-117702,89,1,682,795,111,1.64
7703,CA-2018-117702,89,1,682,1754,111,1049.2
7704,CA-2018-117702,89,1,682,1493,111,20.9
7705,CA-2018-158344,195,1,114,1320,500,63.96
7706,CA-2018-123351,150,1,315,1126,127,80.48
7707,US-2017-131611,37,1,464,476,5,863.128
7708,US-2017-131611,37,1,464,980,5,3.564
7709,US-2017-131611,37,1,464,920,5,956.6648
7710,US-2017-131611,37,1,464,382,5,12.588
7711,US-2017-131611,37,1,464,1804,5,171.96
7712,CA-2016-166975,226,1,254,217,252,692.472
7713,CA-2016-142692,192,1,645,1051,382,3.592
7714,CA-2016-123456,229,1,79,1086,544,48.632
7715,CA-2018-151358,94,1,295,942,382,323.1
7716,US-2017-107440,442,1,72,1808,487,9099.93
7717,US-2017-107440,442,1,72,21,487,9.96
7718,US-2017-107440,442,1,72,1277,487,25.3
7719,CA-2015-166989,295,1,373,560,28,69.264
7720,CA-2018-127516,173,1,177,1485,386,64.784
7721,US-2016-117184,313,1,494,59,378,33.28
7722,US-2016-117184,313,1,494,1127,378,14.088
7723,CA-2018-130967,372,1,417,577,617,53.982
7724,CA-2018-101581,224,1,398,1389,551,177.225
7725,CA-2018-117261,551,1,332,884,496,54.32
7726,CA-2015-125829,730,1,500,110,144,666.344
7727,CA-2015-125829,730,1,500,43,144,573.728
7728,CA-2015-125829,730,1,500,494,144,21.936
7729,CA-2015-125829,730,1,500,530,144,19.44
7730,CA-2015-125829,730,1,500,1237,144,447.968
7731,CA-2015-123127,90,1,153,1247,81,16.78
7732,CA-2016-115945,709,1,415,45,144,20.96
7733,CA-2016-115945,709,1,415,925,144,88.752
7734,CA-2016-115945,709,1,415,1817,144,304.23
7735,CA-2016-136735,742,1,626,292,246,167.86
7736,US-2018-136189,672,1,658,931,531,82.38
7737,US-2016-147662,20,1,306,1766,128,14.952
7738,US-2016-147662,20,1,306,1612,128,323.982
7739,US-2016-147662,20,1,306,597,128,2.286
7740,US-2016-147662,20,1,306,1805,128,14.352
7741,US-2016-147662,20,1,306,1289,128,71.976
7742,CA-2018-118360,212,1,1,619,28,42.93
7743,CA-2018-149853,721,1,93,136,147,15.552
7744,CA-2018-149853,721,1,93,1406,147,17.92
7745,CA-2018-107909,487,1,411,1476,447,19.99
7746,CA-2018-107909,487,1,411,392,447,22.92
7747,CA-2016-112375,614,1,174,1093,418,50.88
7748,CA-2016-112375,614,1,174,1665,418,27.312
7749,CA-2016-154795,745,1,71,1340,548,7.92
7750,CA-2016-154795,745,1,71,10,548,14.368
7751,CA-2016-125234,361,1,300,853,285,107.97
7752,CA-2016-125234,361,1,300,673,285,113.82
7753,CA-2018-133501,114,1,782,1488,519,5.184
7754,CA-2018-130309,471,1,597,1773,64,544.38
7755,CA-2017-120355,416,1,227,1708,202,631.782
7756,CA-2017-120355,416,1,227,682,202,60.72
7757,US-2018-100482,294,1,514,1526,92,16.768
7758,US-2018-100482,294,1,514,1749,92,27.12
7759,US-2017-165078,37,1,521,382,32,104.9
7760,US-2017-165078,37,1,521,1445,32,39.68
7761,US-2017-165078,37,1,521,1219,32,51.75
7762,CA-2017-158575,553,1,547,1560,21,103.968
7763,CA-2015-166954,726,1,598,485,51,270.72
7764,CA-2015-166954,726,1,598,315,51,1487.04
7765,CA-2016-152891,154,1,534,345,246,60.45
7766,CA-2016-152891,154,1,534,1767,246,253.176
7767,US-2016-122784,640,1,53,666,240,2.88
7768,US-2016-122784,640,1,53,1352,240,384.944
7769,US-2016-122784,640,1,53,1700,240,153.584
7770,US-2016-122784,640,1,53,1635,240,913.43
7771,CA-2017-156811,128,1,152,1432,16,43.92
7772,CA-2017-108868,554,1,352,99,191,70.368
7773,CA-2017-108868,554,1,352,1062,191,59.96
7774,CA-2017-148740,361,1,186,1318,355,361.376
7775,US-2015-138758,97,1,183,732,443,172.186
7776,CA-2016-164336,35,1,74,1213,617,34.8
7777,CA-2016-164336,35,1,74,570,617,38.976
7778,CA-2017-100041,296,1,662,713,236,314.55
7779,US-2015-154879,629,1,300,1606,19,5.78
7780,US-2015-154879,629,1,300,98,19,107.94
7781,US-2015-147704,236,1,766,1122,530,169.45
7782,CA-2018-132339,519,1,638,156,214,387.99
7783,CA-2015-153983,37,1,108,852,16,575.92
7784,CA-2015-153983,37,1,108,230,16,30.4
7785,CA-2015-160157,152,1,715,327,461,190.848
7786,CA-2015-139633,65,1,62,1736,358,5.484
7787,CA-2015-117016,449,1,163,1564,595,15.552
7788,US-2018-103226,208,1,398,328,3,27.18
7789,CA-2018-119452,225,1,125,100,303,1805.88
7790,CA-2017-163398,662,1,653,969,271,2.182
7791,CA-2017-163398,662,1,653,691,271,27.384
7792,CA-2017-163398,662,1,653,959,271,26.406
7793,CA-2017-162726,493,1,277,270,140,10.368
7794,US-2017-111290,75,1,321,1790,183,109.95
7795,US-2017-111290,75,1,321,1201,183,965.85
7796,US-2017-111290,75,1,321,636,183,29.2
7797,US-2017-111290,75,1,321,1369,183,32.4
7798,US-2015-147704,236,1,766,878,530,78.35
7799,US-2015-147704,236,1,766,529,530,31.68
7800,US-2015-147704,236,1,766,185,530,29.12
7801,CA-2016-121965,604,1,147,113,496,12.56
7802,CA-2016-121965,604,1,147,1151,496,6.48
7803,CA-2016-121965,604,1,147,480,496,186.69
7804,US-2016-146745,358,1,720,737,246,129.568
7805,US-2016-146745,358,1,720,954,246,6.368
7806,CA-2018-115175,195,1,60,1721,307,244.55
7807,CA-2018-105851,738,1,646,674,332,1332.496
7808,CA-2018-168641,703,1,220,1395,508,16.38
7809,CA-2018-168641,703,1,220,1146,508,167.96
7810,CA-2018-168641,703,1,220,920,508,321.568
7811,CA-2018-168641,703,1,220,270,508,12.96
7812,CA-2018-156895,674,1,522,1687,617,128.058
7813,CA-2015-147235,733,1,617,667,543,24.9
7814,CA-2017-109365,155,1,371,1452,285,15.26
7815,CA-2017-109365,155,1,371,1560,285,43.32
7816,CA-2017-109365,155,1,371,1188,285,116.28
7817,CA-2017-109365,155,1,371,1236,285,9.296
7818,CA-2017-109365,155,1,371,1750,285,19.44
7819,CA-2017-109365,155,1,371,1292,285,314.55
7820,CA-2016-162621,472,1,414,1517,5,69.12
7821,CA-2018-105921,177,1,61,1535,496,418.296
7822,CA-2018-112753,260,1,672,699,496,917.9235
7823,CA-2018-112753,260,1,672,1096,496,38.88
7824,CA-2018-155075,661,1,675,1741,617,631.176
7825,CA-2015-103401,407,1,722,457,246,12.96
7826,CA-2017-124814,282,1,99,1439,613,12.96
7827,CA-2017-124814,282,1,99,1241,613,23.2
7828,CA-2015-116757,87,1,54,143,378,25.92
7829,CA-2015-116757,87,1,54,230,378,21.312
7830,US-2015-138247,16,1,40,183,144,173.656
7831,US-2015-138247,16,1,40,1235,144,361.96
7832,US-2015-138247,16,1,40,582,144,62.85
7833,US-2015-138247,16,1,40,1137,144,818.376
7834,US-2015-138247,16,1,40,1072,144,20.34
7835,US-2015-138247,16,1,40,1699,144,23.99
7836,CA-2018-167003,85,1,671,1181,304,171.288
7837,CA-2017-119935,627,1,137,640,356,37.3
7838,US-2018-111920,224,1,525,396,303,36.44
7839,US-2017-128678,147,1,246,1503,382,48.664
7840,CA-2017-101385,380,1,734,1672,607,16.56
7841,CA-2018-107167,7,1,623,895,523,1347.52
7842,CA-2015-109491,378,1,47,652,561,62.31
7843,CA-2015-109491,378,1,47,1835,561,20.32
7844,CA-2015-107454,213,1,174,1645,543,34.86
7845,CA-2015-107454,213,1,174,1793,543,89.34
7846,US-2018-105046,69,1,52,1123,596,269.98
7847,US-2018-105046,69,1,52,642,596,99.9
7848,US-2018-105046,69,1,52,1163,596,39.08
7849,CA-2017-134691,226,1,491,1732,185,2.296
7850,CA-2016-163104,545,1,265,1010,19,11.96
7851,CA-2018-138464,615,1,374,362,295,15.84
7852,CA-2018-138464,615,1,374,196,295,86.376
7853,CA-2018-138464,615,1,374,891,295,18.24
7854,CA-2018-138464,615,1,374,342,295,13.12
7855,CA-2016-104129,79,1,731,445,446,105.98
7856,US-2018-132206,78,1,531,168,271,5.936
7857,US-2015-165862,14,1,656,556,285,351.216
7858,US-2015-106334,183,1,700,1055,16,230.28
7859,US-2015-106334,183,1,700,1408,16,12.84
7860,US-2018-117331,526,1,567,1050,432,8.559
7861,CA-2015-127383,632,1,140,1534,453,49.568
7862,CA-2018-129490,399,1,112,305,619,419.136
7863,CA-2015-101175,31,1,121,495,1,100.704
7864,US-2018-149510,129,1,60,493,465,45.216
7865,CA-2016-111990,104,1,14,338,378,10.476
7866,CA-2018-126662,69,1,409,898,304,479.984
7867,CA-2017-139395,515,1,126,1644,11,657.93
7868,CA-2017-139395,515,1,126,918,11,33.48
7869,CA-2017-139395,515,1,126,1326,11,13.9
7870,CA-2017-139395,515,1,126,1265,11,26.86
7871,US-2015-121734,17,1,646,1341,547,9.584
7872,CA-2016-110947,337,1,283,1458,42,113.1
7873,US-2015-150126,61,1,291,509,508,65.78
7874,CA-2016-164427,600,1,757,545,15,239.7
7875,CA-2017-129868,479,1,265,1178,19,17.76
7876,CA-2017-129868,479,1,265,1467,19,302.384
7877,CA-2017-129868,479,1,265,1687,19,146.352
7878,CA-2017-129868,479,1,265,27,19,7.9
7879,CA-2017-129868,479,1,265,1068,19,902.712
7880,CA-2017-129868,479,1,265,98,19,53.97
7881,US-2018-169502,257,1,126,531,455,21.81
7882,US-2018-169502,257,1,126,766,455,91.6
7883,CA-2016-146948,704,1,322,1553,111,150.98
7884,CA-2016-146948,704,1,322,589,111,137.25
7885,CA-2016-135020,68,1,378,1071,4,45.99
7886,CA-2016-135020,68,1,378,1718,4,535.41
7887,CA-2016-135020,68,1,378,869,4,45.36
7888,US-2018-141852,673,1,278,1259,555,47.12
7889,US-2017-165953,202,1,464,697,523,47.616
7890,US-2017-165953,202,1,464,1127,523,23.48
7891,CA-2017-144540,268,1,427,6,528,62.79
7892,CA-2017-144540,268,1,427,965,528,28.44
7893,CA-2016-117800,534,1,450,256,65,589.9
7894,CA-2016-117800,534,1,450,1252,65,542.94
7895,CA-2018-147228,308,1,552,1725,12,8.832
7896,CA-2018-147228,308,1,552,812,12,177.536
7897,CA-2018-147228,308,1,552,942,12,258.48
7898,CA-2018-147228,308,1,552,1259,12,14.136
7899,CA-2017-101336,542,1,596,1506,28,77.55
7900,CA-2017-101336,542,1,596,607,28,24.88
7901,CA-2017-101336,542,1,596,347,28,140.75
7902,CA-2017-101336,542,1,596,419,28,36.63
7903,CA-2016-130456,397,1,446,112,16,586.398
7904,CA-2016-130456,397,1,446,1485,16,80.98
7905,CA-2018-116288,528,1,223,1485,16,242.94
7906,CA-2017-102162,430,1,252,1193,370,1599.92
7907,CA-2017-102162,430,1,252,617,370,11.09
7908,CA-2016-147501,351,1,189,544,382,6.368
7909,CA-2016-147501,351,1,189,1845,382,558.4
7910,CA-2017-143910,196,1,31,1689,28,145.764
7911,CA-2017-139556,106,1,466,1596,126,434.646
7912,CA-2018-129357,124,1,352,46,414,440.19
7913,CA-2018-129357,124,1,352,999,414,64.4
7914,CA-2018-150987,543,1,565,1721,246,244.55
7915,CA-2018-150987,543,1,565,167,246,195.76
7916,CA-2018-132647,612,1,427,87,521,166.45
7917,CA-2015-160738,744,1,616,1763,374,45.248
7918,CA-2016-112130,67,1,333,1175,617,59.904
7919,CA-2016-112130,67,1,333,463,617,23.696
7920,CA-2016-112130,67,1,333,1782,617,7.968
7921,CA-2016-112130,67,1,333,447,617,18.2
7922,CA-2016-112130,67,1,333,917,617,27.552
7923,CA-2016-112130,67,1,333,1781,617,844.116
7924,CA-2016-112130,67,1,333,1154,617,76.752
7925,CA-2017-111409,416,1,93,79,523,3
7926,CA-2017-116232,401,1,9,943,335,7.506
7927,CA-2017-116547,522,1,352,1561,295,79.92
7928,CA-2017-116547,522,1,352,883,295,69.98
7929,US-2018-133200,265,1,260,1631,425,11.06
7930,US-2018-133200,265,1,260,604,425,623.4648
7931,US-2018-133200,265,1,260,1201,425,772.68
7932,CA-2017-133550,103,1,10,561,22,283.14
7933,CA-2017-133550,103,1,10,1542,22,635.96
7934,CA-2017-133550,103,1,10,110,22,118.99
7935,CA-2017-133550,103,1,10,386,22,272.94
7936,CA-2015-114510,435,1,760,676,276,33.088
7937,CA-2015-114510,435,1,760,1485,276,80.98
7938,CA-2015-114510,435,1,760,169,276,82.8
7939,CA-2015-114510,435,1,760,1102,276,21.36
7940,CA-2017-159912,512,1,257,1377,443,163.88
7941,CA-2017-159912,512,1,257,1236,443,3.486
7942,CA-2017-159912,512,1,257,1343,443,10.584
7943,CA-2017-101987,541,1,441,592,561,440.91
7944,CA-2018-140298,723,1,289,481,102,5.248
7945,CA-2018-140298,723,1,289,70,102,74.416
7946,CA-2018-140298,723,1,289,1408,102,6.848
7947,CA-2018-140298,723,1,289,354,102,7.996
7948,CA-2017-166240,541,1,640,322,378,8.712
7949,CA-2015-108273,605,1,59,121,570,36.288
7950,CA-2015-108273,605,1,59,1267,570,56.568
7951,US-2016-122910,646,1,636,826,255,201.584
7952,CA-2016-129042,16,1,767,1011,111,8.22
7953,US-2018-135230,487,1,765,45,414,7.58
7954,CA-2017-131968,29,1,447,250,166,9.888
7955,CA-2017-131968,29,1,447,668,166,671.544
7956,CA-2015-123323,322,1,529,990,246,123.144
7957,CA-2017-120530,506,1,103,1191,508,658.746
7958,CA-2016-155054,301,1,687,1018,89,29.84
7959,CA-2016-155054,301,1,687,1420,89,67.98
7960,CA-2016-105725,739,1,76,456,463,61.06
7961,CA-2016-105725,739,1,76,882,463,35.544
7962,CA-2018-164364,323,1,669,1740,295,9.96
7963,CA-2018-164364,323,1,669,1784,295,9.21
7964,CA-2018-164364,323,1,669,336,295,27.93
7965,CA-2017-159989,614,1,417,909,519,40.68
7966,CA-2018-103499,682,1,391,1383,252,209.568
7967,US-2016-167220,16,1,253,1305,102,22.368
7968,CA-2018-126354,79,1,39,246,335,3.882
7969,CA-2018-126354,79,1,39,588,335,115.296
7970,CA-2018-169817,150,1,417,1220,248,1.908
7971,US-2018-144582,490,1,732,1830,197,43.372
7972,CA-2015-121573,701,1,393,978,126,783.96
7973,CA-2015-121573,701,1,393,621,126,48.896
7974,CA-2017-117660,214,1,117,751,358,5.904
7975,CA-2017-117660,214,1,117,428,358,13.712
7976,CA-2016-118227,166,1,523,462,126,25.99
7977,CA-2018-119746,565,1,583,594,329,6.464
7978,CA-2018-119746,565,1,583,1239,329,11.52
7979,CA-2018-119746,565,1,583,1799,329,222.384
7980,CA-2018-108091,340,1,226,471,327,23.36
7981,CA-2018-132346,617,1,579,1040,269,100.94
7982,CA-2015-159310,322,1,582,1037,528,683.144
7983,CA-2015-159310,322,1,582,1148,528,1.476
7984,CA-2015-159310,322,1,582,531,528,40.712
7985,US-2018-147984,209,1,597,1321,287,279.9
7986,CA-2016-104346,677,1,49,535,66,13.12
7987,CA-2016-104346,677,1,49,973,66,69.576
7988,CA-2016-104346,677,1,49,1105,66,4.224
7989,CA-2016-104346,677,1,49,319,66,58.08
7990,CA-2016-104346,677,1,49,195,66,52.416
7991,CA-2016-104346,677,1,49,1666,66,54.92
7992,CA-2016-104346,677,1,49,1373,66,364.95
7993,CA-2016-104346,677,1,49,1448,66,85.056
7994,CA-2016-104346,677,1,49,247,66,27.696
7995,US-2016-141684,303,1,214,254,28,24.96
7996,CA-2016-120516,181,1,449,361,108,5.64
7997,US-2017-148901,736,1,531,1026,523,57.582
7998,US-2017-148901,736,1,531,1568,523,31.104
7999,US-2017-148901,736,1,531,385,523,30.192
8000,US-2017-148901,736,1,531,767,523,43.6
8001,US-2017-148901,736,1,531,54,523,4.768
8002,US-2017-148901,736,1,531,947,523,10.38
8003,US-2017-148901,736,1,531,35,523,13.392
8004,CA-2015-149055,387,1,510,321,412,62.808
8005,CA-2015-139598,697,1,383,1560,412,34.656
8006,CA-2015-139598,697,1,383,936,412,81.552
8007,CA-2015-139598,697,1,383,369,412,227.136
8008,CA-2018-117436,329,1,429,665,512,10.36
8009,CA-2016-140025,647,1,413,613,470,463.248
8010,CA-2016-140025,647,1,413,998,470,383.952
8011,CA-2017-140018,673,1,4,1454,358,30.345
8012,CA-2017-140018,673,1,4,1155,358,127.554
8013,CA-2015-152562,252,1,591,1296,490,69.52
8014,CA-2015-152562,252,1,591,1556,490,5.64
8015,CA-2017-152408,197,1,621,1732,508,13.776
8016,CA-2015-120278,322,1,744,1202,153,245.88
8017,CA-2015-120278,322,1,744,419,153,36.63
8018,CA-2015-120278,322,1,744,268,153,22.58
8019,CA-2018-167661,71,1,587,1457,246,61.96
8020,CA-2018-167661,71,1,587,1789,246,19.936
8021,CA-2018-154123,682,1,113,1832,583,27.58
8022,CA-2017-136049,138,1,630,359,288,5.553
8023,CA-2018-118402,708,1,787,1046,416,243.92
8024,CA-2015-107818,90,1,193,1656,254,5.88
8025,CA-2015-107818,90,1,193,1191,254,975.92
8026,CA-2015-107818,90,1,193,1589,254,303.84
8027,CA-2015-107818,90,1,193,1485,254,485.88
8028,CA-2016-137526,643,1,320,1541,19,70.008
8029,CA-2016-137526,643,1,320,1410,19,77.6
8030,CA-2016-137526,643,1,320,1073,19,464.85
8031,CA-2018-136063,493,1,400,756,419,10.192
8032,CA-2017-101546,311,1,656,94,238,1793.98
8033,CA-2017-125164,627,1,712,125,28,20.368
8034,CA-2017-125164,627,1,712,1636,28,49.848
8035,CA-2018-163531,112,1,582,1274,543,239.97
8036,CA-2018-122490,417,1,323,1608,414,2404.704
8037,CA-2018-122490,417,1,323,1026,414,563.024
8038,CA-2018-122490,417,1,323,408,414,344.91
8039,CA-2018-122490,417,1,323,1239,414,8.64
8040,CA-2018-131366,703,1,753,890,325,89.988
8041,CA-2018-131366,703,1,753,512,325,229.544
8042,CA-2018-164042,85,1,10,1335,378,1.824
8043,CA-2018-164042,85,1,10,766,378,18.32
8044,CA-2018-164042,85,1,10,1072,378,48.816
8045,CA-2018-164042,85,1,10,980,378,1.188
8046,CA-2015-132864,261,1,160,1233,358,119.8
8047,US-2015-155817,238,1,430,505,273,61.568
8048,US-2015-155817,238,1,430,1253,273,6.192
8049,CA-2018-104080,564,1,108,400,563,3.36
8050,CA-2015-151379,605,1,310,971,511,114.2
8051,CA-2017-135776,138,1,663,1208,414,8.82
8052,CA-2017-135776,138,1,663,252,414,37.94
8053,CA-2017-135776,138,1,663,290,414,4.2
8054,CA-2017-135776,138,1,663,1021,414,227.28
8055,CA-2017-135776,138,1,663,526,414,47.9
8056,CA-2017-135776,138,1,663,1534,414,61.96
8057,CA-2017-135776,138,1,663,1446,414,1117.92
8058,CA-2017-130484,220,1,165,1508,38,26.352
8059,CA-2018-120936,471,1,285,1211,563,481.32
8060,CA-2018-120936,471,1,285,105,563,13.98
8061,CA-2018-110884,259,1,620,1131,508,25.92
8062,CA-2018-110884,259,1,620,456,508,91.59
